facility_group,risk_clean,code_era,violation_number,violation_title,n_failed_inspections
Long Term Care / Health,Risk 2 (Medium),pre_2018_code,18,"NO EVIDENCE OF RODENT OR INSECT OUTER OPENINGS PROTECTED/RODENT PROOFED, A WRITTEN LOG SHALL BE MAINTAINED AVAILABLE TO THE INSPECTORS",1
Long Term Care / Health,Risk 1 (High),2018_code,46,GLOVES USED PROPERLY,1
School,Risk 2 (Medium),pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",1
Bakery,Risk 3 (Low),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
Special Event / Venue,Risk 2 (Medium),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",1
School,Risk 2 (Medium),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",1
Restaurant,Risk 3 (Low),2018_code,44,"UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED",1
Special Event / Venue,Risk 1 (High),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",1
Bakery,Risk 3 (Low),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",1
Catering / Banquet,Risk 3 (Low),2018_code,33,PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL,1
Unknown,Risk 2 (Medium),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",1
School,Risk 1 (High),pre_2018_code,20,"INSIDE CONTAINERS OR RECEPTACLES: ADEQUATE NUMBER, PROPERLY COVERED AND INSECT/RODENT PROOF",1
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,22,PROPER COLD HOLDING TEMPERATURES,1
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,29,PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090,1
School,Risk 3 (Low),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",1
Convenience / Gas Station,Risk 2 (Medium),2018_code,45,SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED,1
Catering / Banquet,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,1
Unknown,Risk 2 (Medium),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",1
Social Service / Shelter,Risk 1 (High),2018_code,36,THERMOMETERS PROVIDED & ACCURATE,1
School,Risk 2 (Medium),pre_2018_code,44,ONLY AUTHORIZED PERSONNEL IN THE FOOD-PREP AREA,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,8,HANDS CLEAN & PROPERLY WASHED,1
Mobile Food,Risk 1 (High),2018_code,45,SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED,1
Other,Risk 3 (Low),2018_code,3,"MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING",1
Restaurant,Risk 2 (Medium),2018_code,42,WASHING FRUITS & VEGETABLES,1
Bar / Tavern / Liquor,Risk 2 (Medium),2018_code,62,COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE,1
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,43,IN-USE UTENSILS: PROPERLY STORED,1
Institutional Dining,Risk 1 (High),2018_code,51,PLUMBING INSTALLED; PROPER BACKFLOW DEVICES,1
Bar / Tavern / Liquor,Risk 1 (High),2018_code,3,"MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING",1
Unknown,Risk 3 (Low),2018_code,13,"FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED",1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,70,NO SMOKING REGULATIONS,1
Mobile Food,Risk 2 (Medium),2018_code,44,"UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED",1
Social Service / Shelter,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,1
Special Event / Venue,Risk 1 (High),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",1
Special Event / Venue,Risk 2 (Medium),2018_code,37,FOOD PROPERLY LABELED; ORIGINAL CONTAINER,1
Social Service / Shelter,Risk 1 (High),pre_2018_code,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",1
Unknown,Risk 3 (Low),pre_2018_code,27,"TOILET ROOMS ENCLOSED CLEAN, PROVIDED WITH HAND CLEANSER, SANITARY HAND DRYING DEVICES AND PROPER WASTE RECEPTACLES",1
Unknown,Risk 1 (High),pre_2018_code,41,"PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING EQUIPMENT PROPERLY STORED",1
Catering / Banquet,Risk 2 (Medium),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,1
Special Event / Venue,Risk 1 (High),2018_code,49,NON-FOOD/FOOD CONTACT SURFACES CLEAN,1
Other,Risk 3 (Low),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,1
Grocery Store,Risk 2 (Medium),2018_code,63,REMOVAL OF SUSPENSION SIGN,1
Unknown,Risk 2 (Medium),pre_2018_code,38,VENTILATION: ROOMS AND EQUIPMENT VENTED AS REQUIRED: PLUMBING: INSTALLED AND MAINTAINED,1
Unknown,Risk 3 (Low),2018_code,50,HOT & COLD WATER AVAILABLE; ADEQUATE PRESSURE,1
Social Service / Shelter,Risk 2 (Medium),pre_2018_code,41,"PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING EQUIPMENT PROPERLY STORED",1
Childcare / Daycare,Risk 3 (Low),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,1
Other,Unknown,pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",1
Unknown,Risk 1 (High),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
Wholesale / Warehouse / Commissary,Risk 3 (Low),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,1
Special Event / Venue,Risk 3 (Low),pre_2018_code,29,PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090,1
School,Risk 3 (Low),2018_code,33,PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL,1
Bar / Tavern / Liquor,Risk 3 (Low),pre_2018_code,28,* INSPECTION REPORT SUMMARY DISPLAYED AND VISIBLE TO ALL CUSTOMERS,1
School,Risk 3 (Low),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,1
Convenience / Gas Station,Risk 3 (Low),2018_code,64,MISCELLANEOUS / PUBLIC HEALTH ORDERS,1
Unknown,Risk 2 (Medium),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,1
Catering / Banquet,Risk 2 (Medium),pre_2018_code,34,"FLOORS: CONSTRUCTED PER CODE, CLEANED, GOOD REPAIR, COVING INSTALLED, DUST-LESS CLEANING METHODS USED",1
Social Service / Shelter,Risk 2 (Medium),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,1
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,6,"HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS.",1
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,32,VARIANCE OBTAINED FOR SPECIALIZED PROCESSING METHODS,1
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,23,PROPER DATE MARKING AND DISPOSITION,1
Other,Risk 2 (Medium),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,1
School,Risk 3 (Low),pre_2018_code,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",1
School,Risk 2 (Medium),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
School,Risk 3 (Low),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,1
Grocery Store,Risk 3 (Low),2018_code,11,FOOD OBTAINED FROM APPROVED SOURCE,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,59,PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED,1
Bar / Tavern / Liquor,Risk 3 (Low),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",1
Wholesale / Warehouse / Commissary,Risk 3 (Low),2018_code,54,GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED,1
Convenience / Gas Station,Risk 2 (Medium),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,1
Bakery,Risk 3 (Low),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",1
Social Service / Shelter,Risk 1 (High),2018_code,10,ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE,1
Bakery,Risk 3 (Low),2018_code,10,ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE,1
Mobile Food,Risk 3 (Low),pre_2018_code,8,"SANITIZING RINSE FOR EQUIPMENT AND UTENSILS: CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME",1
Wholesale / Warehouse / Commissary,Risk 1 (High),2018_code,20,PROPER COOLING TIME AND TEMPERATURE,1
Social Service / Shelter,Risk 1 (High),2018_code,53,"TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED",1
School,Risk 2 (Medium),pre_2018_code,25,"TOXIC ITEMS PROPERLY STORED, LABELED AND USED",1
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,2,CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE,1
Other,Risk 2 (Medium),pre_2018_code,36,"LIGHTING: REQUIRED MINIMUM FOOT-CANDLES OF LIGHT PROVIDED, FIXTURES SHIELDED",1
Special Event / Venue,Risk 3 (Low),2018_code,59,PREVIOUS PRIORITY FOUNDATION VIOLATION CORRECTED,1
Bar / Tavern / Liquor,Risk 1 (High),2018_code,58,ALLERGEN TRAINING AS REQUIRED,1
School,Risk 1 (High),2018_code,64,MISCELLANEOUS / PUBLIC HEALTH ORDERS,1
School,Risk 2 (Medium),pre_2018_code,8,"SANITIZING RINSE FOR EQUIPMENT AND UTENSILS: CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME",1
Grocery Store,Risk 3 (Low),pre_2018_code,17,POTENTIALLY HAZARDOUS FOOD PROPERLY THAWED,1
Special Event / Venue,Risk 3 (Low),2018_code,37,FOOD PROPERLY LABELED; ORIGINAL CONTAINER,1
Childcare / Daycare,Risk 2 (Medium),2018_code,10,ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE,1
Catering / Banquet,Risk 2 (Medium),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",1
Bakery,Risk 3 (Low),2018_code,51,PLUMBING INSTALLED; PROPER BACKFLOW DEVICES,1
Childcare / Daycare,Risk 3 (Low),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",1
Bar / Tavern / Liquor,Risk 2 (Medium),2018_code,15,FOOD SEPARATED AND PROTECTED,1
Bar / Tavern / Liquor,Risk 3 (Low),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",1
Restaurant,Risk 3 (Low),2018_code,41,WIPING CLOTHS: PROPERLY USED & STORED,1
Unknown,Risk 1 (High),2018_code,61,SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC,1
Long Term Care / Health,Risk 1 (High),2018_code,13,"FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED",1
School,Risk 2 (Medium),pre_2018_code,45,FOOD HANDLER REQUIREMENTS MET,1
Childcare / Daycare,Risk 2 (Medium),2018_code,48,"WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS",1
Catering / Banquet,Risk 2 (Medium),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",1
School,Risk 2 (Medium),2018_code,40,PERSONAL CLEANLINESS,1
Other,Risk 2 (Medium),2018_code,44,"UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED",1
Mobile Food,Risk 1 (High),pre_2018_code,3,"POTENTIALLY HAZARDOUS FOOD MEETS TEMPERATURE REQUIREMENT DURING STORAGE, PREPARATION DISPLAY AND SERVICE",1
Unknown,Risk 1 (High),2018_code,52,SEWAGE & WASTE WATER PROPERLY DISPOSED,1
Social Service / Shelter,Risk 2 (Medium),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",1
Other,Risk 2 (Medium),2018_code,21,PROPER HOT HOLDING TEMPERATURES,1
Special Event / Venue,Risk 3 (Low),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,1
Convenience / Gas Station,Risk 1 (High),2018_code,54,GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED,1
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,19,PROPER REHEATING PROCEDURES FOR HOT HOLDING,1
Catering / Banquet,Risk 1 (High),pre_2018_code,14,"PREVIOUS SERIOUS VIOLATION CORRECTED, 7-42-090",1
Unknown,Risk 3 (Low),2018_code,54,GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED,1
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",1
Special Event / Venue,Risk 1 (High),pre_2018_code,8,"SANITIZING RINSE FOR EQUIPMENT AND UTENSILS: CLEAN, PROPER TEMPERATURE, CONCENTRATION, EXPOSURE TIME",1
Unknown,Risk 3 (Low),pre_2018_code,70,NO SMOKING REGULATIONS,1
Childcare / Daycare,Risk 3 (Low),2018_code,38,"INSECTS, RODENTS, & ANIMALS NOT PRESENT",1
Long Term Care / Health,Risk 1 (High),pre_2018_code,17,POTENTIALLY HAZARDOUS FOOD PROPERLY THAWED,1
Institutional Dining,Risk 1 (High),2018_code,48,"WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS",1
Social Service / Shelter,Risk 1 (High),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",1
Convenience / Gas Station,Risk 2 (Medium),2018_code,64,MISCELLANEOUS / PUBLIC HEALTH ORDERS,1
Unknown,Risk 3 (Low),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,1
Other,Risk 2 (Medium),2018_code,28,"TOXIC SUBSTANCES PROPERLY IDENTIFIED, STORED, & USED",1
Childcare / Daycare,Risk 2 (Medium),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",1
Bakery,Risk 1 (High),2018_code,11,FOOD OBTAINED FROM APPROVED SOURCE,1
Grocery Store,Risk 2 (Medium),2018_code,34,PLANT FOOD PROPERLY COOKED FOR HOT HOLDING,1
Institutional Dining,Risk 1 (High),pre_2018_code,37,TOILET ROOM DOORS SELF CLOSING: DRESSING ROOMS WITH LOCKERS PROVIDED: COMPLETE SEPARATION FROM LIVING/SLEEPING QUARTERS,1
Special Event / Venue,Risk 2 (Medium),2018_code,41,WIPING CLOTHS: PROPERLY USED & STORED,1
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,13,"FOOD IN GOOD CONDITION, SAFE, & UNADULTERATED",1
Institutional Dining,Risk 1 (High),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",1
Mobile Food,Risk 3 (Low),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",1
Social Service / Shelter,Risk 2 (Medium),2018_code,22,PROPER COLD HOLDING TEMPERATURES,1
Catering / Banquet,Risk 3 (Low),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",1
Bakery,Risk 3 (Low),2018_code,38,"INSECTS, RODENTS, & ANIMALS NOT PRESENT",1
Catering / Banquet,Risk 2 (Medium),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",1
Other,Risk 2 (Medium),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
Mobile Food,Risk 3 (Low),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,1
Special Event / Venue,Risk 3 (Low),pre_2018_code,2,FACILITIES TO MAINTAIN PROPER TEMPERATURE,1
Special Event / Venue,Risk 3 (Low),2018_code,1,"PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES",1
Other,Risk 3 (Low),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",1
Special Event / Venue,Risk 1 (High),pre_2018_code,27,"TOILET ROOMS ENCLOSED CLEAN, PROVIDED WITH HAND CLEANSER, SANITARY HAND DRYING DEVICES AND PROPER WASTE RECEPTACLES",1
Other,Risk 1 (High),pre_2018_code,11,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, DESIGNED, AND MAINTAINED",1
Convenience / Gas Station,Risk 3 (Low),2018_code,23,PROPER DATE MARKING AND DISPOSITION,1
Catering / Banquet,Risk 1 (High),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",1
Bar / Tavern / Liquor,Risk 1 (High),pre_2018_code,41,"PREMISES MAINTAINED FREE OF LITTER, UNNECESSARY ARTICLES, CLEANING EQUIPMENT PROPERLY STORED",1
School,Risk 3 (Low),pre_2018_code,44,ONLY AUTHORIZED PERSONNEL IN THE FOOD-PREP AREA,1
Grocery Store,Risk 2 (Medium),2018_code,19,PROPER REHEATING PROCEDURES FOR HOT HOLDING,1
Unknown,Risk 3 (Low),2018_code,51,PLUMBING INSTALLED; PROPER BACKFLOW DEVICES,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",1
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,70,NO SMOKING REGULATIONS,1
Institutional Dining,Risk 1 (High),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",1
Other,Risk 2 (Medium),pre_2018_code,22,"DISH MACHINES: PROVIDED WITH ACCURATE THERMOMETERS, CHEMICAL TEST KITS AND SUITABLE GAUGE COCK",1
Bakery,Risk 2 (Medium),pre_2018_code,20,"INSIDE CONTAINERS OR RECEPTACLES: ADEQUATE NUMBER, PROPERLY COVERED AND INSECT/RODENT PROOF",1
Catering / Banquet,Risk 1 (High),2018_code,9,NO BARE HAND CONTACT WITH RTE FOOD OR A PRE-APPROVED ALTERNATIVE PROCEDURE PROPERLY ALLOWED,1
Restaurant,Risk 1 (High),2018_code,30,PASTEURIZED EGGS USED WHERE REQUIRED,1
Other,Risk 1 (High),pre_2018_code,29,PREVIOUS MINOR VIOLATION(S) CORRECTED 7-42-090,1
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,43,"FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED",1
Other,Risk 2 (Medium),pre_2018_code,12,"HAND WASHING FACILITIES: WITH SOAP AND SANITARY HAND DRYING DEVICES, CONVENIENT AND ACCESSIBLE TO FOOD PREP AREA",1
Unknown,Risk 3 (Low),pre_2018_code,40,REFRIGERATION AND METAL STEM THERMOMETERS PROVIDED AND CONSPICUOUS,1
Bar / Tavern / Liquor,Risk 1 (High),pre_2018_code,32,"FOOD AND NON-FOOD CONTACT SURFACES PROPERLY DESIGNED, CONSTRUCTED AND MAINTAINED",1
Catering / Banquet,Risk 2 (Medium),2018_code,2,CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE,1
Wholesale / Warehouse / Commissary,Risk 2 (Medium),2018_code,52,SEWAGE & WASTE WATER PROPERLY DISPOSED,1
Wholesale / Warehouse / Commissary,Risk 3 (Low),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,1
Convenience / Gas Station,Risk 2 (Medium),pre_2018_code,4,"SOURCE OF CROSS CONTAMINATION CONTROLLED I.E. CUTTING BOARDS, FOOD HANDLERS, UTENSILS, ETC",1
Special Event / Venue,Risk 2 (Medium),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",1
Convenience / Gas Station,Risk 2 (Medium),2018_code,21,PROPER HOT HOLDING TEMPERATURES,1
Bar / Tavern / Liquor,Risk 3 (Low),2018_code,64,MISCELLANEOUS / PUBLIC HEALTH ORDERS,1
Social Service / Shelter,Risk 2 (Medium),pre_2018_code,35,"WALLS, CEILINGS, ATTACHED EQUIPMENT CONSTRUCTED PER CODE: GOOD REPAIR, SURFACES CLEAN AND DUST-LESS CLEANING METHODS",1
Wholesale / Warehouse / Commissary,Risk 1 (High),pre_2018_code,10,"SEWAGE AND WASTE WATER DISPOSAL, NO BACK SIPHONAGE, CROSS CONNECTION AND/OR BACK FLOW",1
Catering / Banquet,Risk 3 (Low),2018_code,43,IN-USE UTENSILS: PROPERLY STORED,1
Grocery Store,Risk 3 (Low),2018_code,6,"PROPER EATING, TASTING, DRINKING, OR TOBACCO USE",1
Childcare / Daycare,Risk 1 (High),2018_code,62,COMPLIANCE WITH CLEAN INDOOR AIR ORDINANCE,1
Other,Risk 3 (Low),2018_code,47,"FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED",1
Mobile Food,Risk 1 (High),2018_code,22,PROPER COLD HOLDING TEMPERATURES,1
Catering / Banquet,Risk 2 (Medium),pre_2018_code,1,"SOURCE SOUND CONDITION, NO SPOILAGE, FOODS PROPERLY LABELED, SHELLFISH TAGS IN PLACE",1
Other,Risk 2 (Medium),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,1
Mobile Food,Risk 1 (High),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",1
Grocery Store,Risk 3 (Low),2018_code,25,CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD,1
Social Service / Shelter,Risk 2 (Medium),2018_code,3,"MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING",1
Other,Risk 1 (High),pre_2018_code,19,"OUTSIDE GARBAGE WASTE GREASE AND STORAGE AREA; CLEAN, RODENT PROOF, ALL CONTAINERS COVERED",1
Bakery,Risk 3 (Low),2018_code,55,"PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN",1
Unknown,Risk 2 (Medium),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,1
Unknown,Risk 2 (Medium),2018_code,52,SEWAGE & WASTE WATER PROPERLY DISPOSED,1
Bar / Tavern / Liquor,Risk 2 (Medium),pre_2018_code,42,APPROPRIATE METHOD OF HANDLING OF FOOD (ICE) HAIR RESTRAINTS AND CLEAN APPAREL WORN,1
Other,Risk 3 (Low),2018_code,16,FOOD-CONTACT SURFACES: CLEANED & SANITIZED,1
Bakery,Risk 2 (Medium),2018_code,4,PROPER USE OF RESTRICTION AND EXCLUSION,1
Unknown,Risk 1 (High),pre_2018_code,21,* CERTIFIED FOOD MANAGER ON SITE WHEN POTENTIALLY HAZARDOUS FOODS ARE PREPARED AND SERVED,1
Other,Risk 1 (High),pre_2018_code,43,"FOOD (ICE) DISPENSING UTENSILS, WASH CLOTHS PROPERLY STORED",1
Mobile Food,Risk 1 (High),2018_code,39,"CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY",1
Special Event / Venue,Risk 1 (High),pre_2018_code,24,"DISH WASHING FACILITIES: PROPERLY DESIGNED, CONSTRUCTED, MAINTAINED, INSTALLED, LOCATED AND OPERATED",1
Restaurant,Risk 3 (Low),pre_2018_code,6,"HANDS WASHED AND CLEANED, GOOD HYGIENIC PRACTICES; NO BARE HAND CONTACT WITH READY-TO-EAT FOODS.",1
Institutional Dining,Risk 1 (High),2018_code,38,"INSECTS, RODENTS, & ANIMALS NOT PRESENT",1
Other,Risk 3 (Low),pre_2018_code,26,"ADEQUATE NUMBER, CONVENIENT, ACCESSIBLE, PROPERLY DESIGNED AND INSTALLED",1
Childcare / Daycare,Risk 2 (Medium),pre_2018_code,25,"TOXIC ITEMS PROPERLY STORED, LABELED AND USED",1
Convenience / Gas Station,Risk 1 (High),2018_code,57,ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING,1
Special Event / Venue,Risk 2 (Medium),2018_code,22,PROPER COLD HOLDING TEMPERATURES,1
Bakery,Risk 3 (Low),2018_code,5,PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS,1
Mobile Food,Risk 1 (High),2018_code,56,ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED,1
